"","FPKM.brain.tablemaker"
"11366",3.92808
"11367",0
"11368",2.09936
"11369",0.476988
"11370",0.475623
"11371",2.78072
"11372",0
"11373",0
"11374",6.81768
"11375",12.8043
"11376",2.53319
"11377",14.6005
"11378",23.3017
"11379",54.5434
"11380",7.36776
"11381",1.35472
"11382",1.72778
"11383",3.05586
"11384",0
"11385",18.4838
"11386",0.00261952
"11387",2.67282
"11388",14.7812
"11389",2.845
"11390",0
"11391",0
"11392",0
"11393",1.79116
"11394",3.15014e-05
"11395",3.59432e-13
"11396",6.02186e-06
"11397",1.33407
"11398",0
"11399",0
"11400",0
"11401",3.98058
"11402",0
"11403",0
"11404",0
"11405",4.1921
"11406",0
"11407",0
"11408",0
"11409",0
"11410",1.48361
"11411",7.11249
"11412",1.93331
"11413",0
"11414",4.20373
"11415",0
"11416",55.378
"11417",0
"11418",5.61236
"11419",39.2881
"11420",0
"11421",0
"11422",0
"11423",2.55266
"11424",2.53158
"11425",13.1509
"11426",0
"11427",0
"11428",0
"11429",0
"11430",2.61809
"11431",0
"11432",4.31838
"11433",0
"11434",0
"11435",0
"11436",2.52356
"11437",1.90739
"11438",0
"11439",5.48963
"11440",0
"11441",0
"11442",6.37832
"11443",6.79442
"11444",0
"11445",0
"11446",11.7267
"11447",0
"11448",2.33823
"11449",1.96574
"11450",0
"11451",0.966828
"11452",118.078
"11453",0.00059892
"11454",0
"11455",0
"11456",0
"11457",2.31666
"11458",0
"11459",1.54969
"11460",1.53543
"11461",0
"11462",0
"11463",0
"11464",4.48467
"11465",0
"11466",0
"11467",1.49904
"11468",0.54136
"11469",10.4511
"11470",10.9491
"11471",0
"11472",5.12919
"11473",5.43622
"11474",10.9575
"11475",23.4645
"11476",0
"11477",2.36478
"11478",0
"11479",6.49201
"11480",3.42348
"11481",2.99836
"11482",1.78678
"11483",0
"11484",4.96844
"11485",0
"11486",0
"11487",0
"11488",0
"11489",0
"11490",0
"11491",44.7979
"11492",0
"11493",0
"11494",2.72958
"11495",0
"11496",44.9901
"11497",0
"11498",0
"11499",0
"11500",0
"11501",0
"11502",0
"11503",1.59826
"11504",0
"11505",0
"11506",3.10347
"11507",0.790511
"11508",2.79972
"11509",0
"11510",3.34912
"11511",0.985238
"11512",0
"11513",0
"11514",11.121
"11515",0
"11516",0
"11517",26.8876
"11518",0
"11519",0
"11520",0
"11521",0
"11522",0
"11523",3.09592
"11524",0
"11525",26.6272
"11526",0
"11527",1.68051
"11528",0
"11529",1.25255
"11530",0
"11531",0
"11532",0
"11533",0
"11534",3.39143
"11535",2.31044
"11536",0
"11537",0
"11538",6.44282
"11539",0.257727
"11540",3.49453
"11541",2.97558
"11542",6.1793
"11543",0
"11544",3.37419
"11545",0
"11546",8.09979
"11547",0
"11548",4.35953
"11549",0
"11550",13.3881
"11551",0
"11552",0
"11553",11.6028
"11554",17.5223
"11555",6.21788
"11556",0
"11557",0
"11558",0
"11559",0
"11560",3.04505
"11561",0
"11562",0
"11563",0
"11564",0
"11565",4.53381
"11566",0
"11567",0
"11568",0
"11569",1.80704
"11570",1.39023
"11571",0
"11572",0
"11573",0
"11574",0
"11575",4.54867
"11576",0
"11577",5.87366
"11578",17.6829
"11579",1.31461e-06
"11580",1.30941e-06
"11581",6.20974
"11582",0
"11583",1.96625
"11584",0
"11585",0
"11586",1.99508
"11587",0
"11588",0
"11589",0
"11590",2.07639
"11591",5.92168
"11592",0
"11593",30.8893
"11594",0.518679
"11595",2.7268
"11596",0
"11597",9.72026
"11598",1.91934
"11599",0
"11600",0
"11601",0
"11602",0
"11603",4.64369
"11604",3.32028
"11605",0
"11606",0
"11607",0
"11608",4.4084
"11609",0
"11610",0
"11611",0
"11612",0
"11613",5.99117
"11614",0.0002724
"11615",30.9849
"11616",0
"11617",3.21198
"11618",2.15195
"11619",3.6762
"11620",3.37932
"11621",6.07491
"11622",2.70254
"11623",3.40707
"11624",0
"11625",0
"11626",0
"11627",0
"11628",0
"11629",2.33704
"11630",0
"11631",0
"11632",0
"11633",5.12169
"11634",4.46648e-05
"11635",0
"11636",0
"11637",0
"11638",0
"11639",0
"11640",0
"11641",0
"11642",0
"11643",0
"11644",3.95345
"11645",0
"11646",0
"11647",7.06796
"11648",0
"11649",13.4883
"11650",6.27665
"11651",0
"11652",2.05497
"11653",0
"11654",6.48086
"11655",4.84241
"11656",0
"11657",0
"11658",3.683
"11659",0
"11660",0
"11661",0
"11662",0
"11663",0
"11664",1.61184
"11665",0
"11666",0
"11667",4.0831
"11668",0
"11669",0
"11670",20.6164
"11671",2.6424
"11672",1.45205
"11673",0
"11674",0
"11675",0
"11676",0
"11677",7.32449
"11678",0
"11679",0
"11680",0
"11681",0
"11682",0
"11683",0
"11684",0
"11685",2.24233
"11686",4.60386
"11687",2.86058
"11688",2.4062
"11689",0
"11690",7.51891
"11691",0
"11692",13.1008
"11693",9.17315e-05
"11694",0
"11695",6.15855
"11696",85.3192
"11697",8.71312
"11698",0
"11699",4.65111
"11700",0
"11701",0
"11702",0
"11703",0
"11704",0
"11705",6.27537
"11706",37.2678
"11707",0
"11708",26.235
"11709",7.35416
"11710",0
"11711",11.3911
"11712",8.59421e-05
"11713",2.66512
"11714",2.17979e-05
"11715",0
"11716",0
"11717",6.56084
"11718",0
"11719",0
"11720",0
"11721",0
"11722",9.36598
"11723",8.90502e-05
"11724",0
"11725",6.87528
"11726",0
"11727",0
"11728",0
"11729",0
"11730",4.75571
"11731",16.134
"11732",3.41284
"11733",0
"11734",0
"11735",0
"11736",35.0769
"11737",0
"11738",1.36405
"11739",0
"11740",81.5166
"11741",4.18677
"11742",15.6611
"11743",0
"11744",0
"11745",11.7339
"11746",94.6961
"11747",10.7424
"11748",0
"11749",2.88517
"11750",0
"11751",0
"11752",0
"11753",21.0832
"11754",0
"11755",0
"11756",0
"11757",0
"11758",0
"11759",0
"11760",0
"11761",0
"11762",0
"11763",8.42755
"11764",0
"11765",0
"11766",2.90896
"11767",0
"11768",0
"11769",0
"11770",0.886498
"11771",4.43111
"11772",3.0582
"11773",0
"11774",0
"11775",8.48427
"11776",0
"11777",0
"11778",0
"11779",0
"11780",0
"11781",4.81544
"11782",0.59227
"11783",2.52816
"11784",0
"11785",560.504
"11786",0
"11787",9.53713
"11788",0
"11789",0
"11790",0
"11791",0
"11792",0
"11793",0.00404501
"11794",0
"11795",0
"11796",2.81771
"11797",0
"11798",0
"11799",2.54025
"11800",15.6982
"11801",0
"11802",2.74408
"11803",0
"11804",2.2991
"11805",5.55705
"11806",0
"11807",0
"11808",17.1512
"11809",9.83116
"11810",0
"11811",20.9112
"11812",39.213
"11813",2.84179
"11814",0.206727
"11815",12.8362
"11816",0
"11817",0
"11818",30.0862
"11819",0
"11820",0
"11821",0
"11822",4.35239
"11823",0
"11824",7.42267
"11825",0
"11826",2.27028
"11827",0
"11828",4.80043
"11829",1.62499
"11830",3.6762
"11831",3.22663
"11832",1.22257
"11833",0
"11834",12.2493
"11835",0
"11836",318.972
"11837",0.006577
"11838",0
"11839",0
"11840",1.44311
"11841",2.4223
"11842",0
"11843",0
"11844",0.763119
"11845",3.50286
"11846",0
"11847",1.93331
"11848",3.48282
"11849",2.69307
"11850",0
"11851",2.09936
"11852",0
"11853",0
"11854",0
"11855",0
"11856",2.64568
"11857",0
"11858",0
"11859",11.1921
"11860",3.18535
"11861",0
"11862",4.21262
"11863",0.803116
"11864",0
"11865",0
"11866",0
"11867",0
"11868",0
"11869",0
"11870",0
"11871",4.80056
"11872",0
"11873",10.5726
"11874",3.02188e-05
"11875",0
"11876",1.77011
"11877",0
"11878",0
"11879",0
"11880",3.9146
"11881",8.18503
"11882",2.68333
"11883",2.28871
"11884",0
"11885",2.27954
"11886",13.1983
"11887",0
"11888",0
"11889",0
"11890",0
"11891",16.6757
"11892",5.70881
"11893",5.11335e-05
"11894",1.41593
"11895",2.30193
"11896",4.27133
"11897",0
"11898",0
"11899",5.70175
"11900",0
"11901",0
"11902",4.8653
"11903",0
"11904",0
"11905",0
"11906",0
"11907",0
"11908",3.1476
"11909",6.15359
"11910",1.41035
"11911",0
"11912",2.66548
"11913",2.93512
"11914",45.0576
"11915",5.5344
"11916",0
"11917",45.0402
"11918",0
"11919",1.38203
"11920",15.5785
"11921",0
"11922",0
"11923",1.25255
"11924",0
"11925",1.47571
"11926",0
"11927",0
"11928",4.01468
"11929",3.51718
"11930",0
"11931",0
"11932",0
"11933",0
"11934",0
"11935",10.4449
"11936",5.16912
"11937",10.1151
"11938",2.48557
"11939",6.28527
"11940",0
"11941",4.61988
"11942",0
"11943",7.91666
"11944",0
"11945",0
"11946",9.14433
"11947",2.58078
"11948",5.26346
"11949",7.94956e-05
"11950",3.55126
"11951",0
"11952",0
"11953",56.0152
"11954",9.9761e-06
"11955",0
"11956",0
"11957",3.82441
"11958",0
"11959",0
"11960",5.11516
"11961",0
"11962",4.8802
"11963",6.10703
"11964",2.13194
"11965",2.66872
"11966",0.973671
"11967",2.90563
"11968",0
"11969",461.703
"11970",0
"11971",2.05815
"11972",2.17263
"11973",2.67972
"11974",2.01343
"11975",0
"11976",2.43413
"11977",13.6338
"11978",0
"11979",6.66956
"11980",0
"11981",0
"11982",0
"11983",0
"11984",0
"11985",0
"11986",0
"11987",0
"11988",25.9043
"11989",0.00018361
"11990",0.000179617
"11991",0
"11992",0
"11993",10.4775
"11994",1.72422e-05
"11995",0
"11996",0
"11997",12.0153
"11998",0
"11999",0
"12000",0
"12001",28.3943
"12002",0
"12003",0
"12004",9.08831
"12005",39.5978
"12006",0
"12007",2.02712
"12008",0
"12009",0
"12010",0
"12011",4.08729
"12012",2.63692
"12013",0
"12014",1.98632
"12015",0
"12016",0
"12017",0
"12018",0
"12019",0
"12020",0
"12021",0
"12022",2.958
"12023",0
"12024",4.13124
"12025",3.78445
"12026",0
"12027",0
"12028",0
"12029",2.36799
"12030",2.37923
"12031",0
"12032",5.03837
"12033",0
"12034",4.10993
"12035",0
"12036",0
"12037",1.67909
"12038",0
"12039",0
"12040",3.32675
"12041",1.6138
"12042",25.0177
"12043",0
"12044",36.9151
"12045",0
"12046",0
"12047",0
"12048",0
"12049",0
"12050",85.1472
"12051",0
"12052",0
"12053",7.42552
"12054",0
"12055",0
"12056",0
"12057",6.26979
"12058",0
"12059",0
"12060",0
"12061",7.63607
"12062",14.8903
"12063",1.69265
"12064",0
"12065",0
"12066",0
"12067",5.96646
"12068",0
"12069",0
"12070",8.75961
"12071",3.5359
"12072",6.16973
"12073",16.8434
"12074",0
"12075",1.623
"12076",0
"12077",4.39561
"12078",4.21873
"12079",0.859049
"12080",0
"12081",0
"12082",0
"12083",6.6627
"12084",23.4535
"12085",0
"12086",13.3809
"12087",11.6214
"12088",0
"12089",11.7092
"12090",5.51242
"12091",3.7737
"12092",5.87024
"12093",0
"12094",0
"12095",0
"12096",0
"12097",2.16952
"12098",24.0793
"12099",0
"12100",2.35639
"12101",5.20325
"12102",0
"12103",0
"12104",5.5048
"12105",7.00344
"12106",0
"12107",12.1262
"12108",0
"12109",4.41509
"12110",6.02056
"12111",1.7339
"12112",3.74884
"12113",0
"12114",11.9829
"12115",0
"12116",8.27499
"12117",80.0132
"12118",0.00359571
"12119",0
"12120",0
"12121",0
"12122",0
"12123",0
"12124",0
"12125",0
"12126",0
"12127",0.0817333
"12128",27.6068
"12129",1.79472
"12130",0
"12131",0
"12132",4.6686
"12133",0
"12134",2.57078
"12135",3.42004
"12136",0
"12137",0
"12138",125.244
"12139",25.9871
"12140",35.7883
"12141",142.259
"12142",0
"12143",0
"12144",0
"12145",0
"12146",18.9932
"12147",10.6189
"12148",0
"12149",2.5313
"12150",0
"12151",0
"12152",0
"12153",0
"12154",19.6321
"12155",1.59442
"12156",4.69496
"12157",6.91231
"12158",0
"12159",0
"12160",1.9609
"12161",3.14056
"12162",0
"12163",0
"12164",2.51401
"12165",2.49668
"12166",0
"12167",1.6492
"12168",4.10199
"12169",0
"12170",0
"12171",1.22033
"12172",0
"12173",2.01177
"12174",8.89554
"12175",0
"12176",0
"12177",1.8893
"12178",0
"12179",0
"12180",2.34944
"12181",3.82991
"12182",0
"12183",1.01979
"12184",0
"12185",7.05531
"12186",3.34273e-05
"12187",7.50824
"12188",1.5104
"12189",0
"12190",3.26864
"12191",0
"12192",0
"12193",0
"12194",1.91922
"12195",4.82575
"12196",1.83112
"12197",3.55801
"12198",0
"12199",11.9565
"12200",1.64852
"12201",7.98012
"12202",6.03874
"12203",1.59954e-06
"12204",4.35953
"12205",4.08517
"12206",0
"12207",0
"12208",144.283
"12209",0
"12210",2.11947
"12211",0
"12212",0
"12213",0
"12214",0
"12215",0
"12216",0
"12217",0
"12218",0
"12219",120.935
"12220",1.04823
"12221",0
"12222",0
"12223",0
"12224",0
"12225",2.96489
"12226",0
"12227",2.3887
"12228",0.970597
"12229",5.75783
"12230",0
"12231",1.41341
"12232",0
"12233",0
"12234",0
"12235",0
"12236",1.65813
"12237",21.7214
"12238",0
"12239",0
"12240",0
"12241",7.70333
"12242",0
"12243",0
"12244",0
"12245",0
"12246",0
"12247",23.5227
"12248",0
"12249",0
"12250",0
"12251",11.277
"12252",8.95913e-07
"12253",2.8301
"12254",0
"12255",4.9191
"12256",2.3789
"12257",3.79299
"12258",5.00043
"12259",0
"12260",0
"12261",16.6568
"12262",14.485
"12263",4.55908
"12264",8.40248
"12265",6.17217e-05
"12266",42.9556
"12267",0
"12268",0
"12269",0
"12270",2.36619
"12271",3.33848
"12272",0
"12273",2.98042
"12274",6.05138
"12275",0
"12276",7.34863
"12277",0
"12278",0
"12279",0
"12280",5.11334
"12281",4.48323
"12282",1.12583
"12283",4.67201
"12284",0
"12285",0
"12286",0
"12287",19.5088
"12288",2.45514
"12289",0
"12290",0
"12291",0
"12292",3.23186
"12293",0
"12294",0
"12295",0
"12296",0
"12297",0
"12298",0
"12299",0
"12300",0
"12301",0
"12302",11.9912
"12303",3.7707
"12304",2.4429
"12305",0
"12306",2.29662
"12307",2.26657
"12308",801.986
"12309",17.5246
"12310",1.69265
"12311",27.263
"12312",6.88466
"12313",3.95294
"12314",2.07639
"12315",0
"12316",3.47233
"12317",2.02057
"12318",0
"12319",3.22924
"12320",3.64259
"12321",0
"12322",0
"12323",3.64549
"12324",6.16849
"12325",11.6879
"12326",14.2009
"12327",10.3853
"12328",0
"12329",0
"12330",0
"12331",2.26512
"12332",0
"12333",0
"12334",5.18365
"12335",1.74912
"12336",0
"12337",0
"12338",1.96866
"12339",12.981
"12340",0
"12341",0
"12342",1.88216
"12343",3.75946
"12344",1.23623
"12345",3.36385
"12346",1.33257
"12347",1.3268
"12348",0
"12349",0
"12350",26.984
"12351",0
"12352",1.73541
"12353",0
"12354",0.498705
"12355",10.574
"12356",0
"12357",0
"12358",0
"12359",0
"12360",8.68039
"12361",0
"12362",5.10945
"12363",0
"12364",65.2402
"12365",0
"12366",0
"12367",1.38588
"12368",0
"12369",1.68335
"12370",0
"12371",0
"12372",0
"12373",0
"12374",2.61614
"12375",1.4
"12376",1.13514
"12377",116.86
"12378",0
"12379",1.39169
"12380",0
"12381",49.8073
"12382",6.39925
"12383",14.3441
"12384",2.1757e-05
"12385",0.00765187
"12386",35.7917
"12387",0.736132
"12388",2.50039
"12389",1.3299
"12390",0
"12391",1.28033
"12392",0
"12393",0
"12394",12.0388
"12395",3.27705
"12396",31.476
"12397",17.5318
"12398",5.82305
"12399",0
"12400",0
"12401",0
"12402",2.52335
"12403",0
"12404",0
"12405",0
"12406",0
"12407",30.3782
"12408",4.42223
"12409",8.28846
"12410",7.86634
"12411",1.30936
"12412",0
"12413",0
"12414",0
"12415",0
"12416",0
"12417",1.79807
"12418",0.84484
"12419",4.6686
"12420",1.79888
"12421",8.65006
"12422",1.83534
"12423",19.9094
"12424",2.78338
"12425",0
"12426",0.587211
"12427",0.596337
"12428",0
"12429",0
"12430",0
"12431",0
"12432",22.6908
"12433",234.879
"12434",1.45843
"12435",0
"12436",0
"12437",24.8103
"12438",0
"12439",1.15925
"12440",0
"12441",0
"12442",0
"12443",0
"12444",0
"12445",0
"12446",5.02801
"12447",29.9977
"12448",2.22004
"12449",5.84902
"12450",1.3806
"12451",0
"12452",0
"12453",0
"12454",0
"12455",0
"12456",0
"12457",0
"12458",32.5895
"12459",0
"12460",1.46003
"12461",12.3445
"12462",3.66564e-05
"12463",0
"12464",0
"12465",2.85239
"12466",0
"12467",0
"12468",0
"12469",37.1826
"12470",1.46218
"12471",0
"12472",0
"12473",4.9191
"12474",1.06164
"12475",1.81942
"12476",0
"12477",3.46164
"12478",0
"12479",147.32
"12480",0
"12481",0.935719
"12482",0
"12483",0
"12484",0
"12485",0
"12486",0
"12487",6.09302
"12488",5.20199
"12489",1.72116
"12490",1.0314
"12491",6.53996
"12492",0
"12493",24.5704
"12494",8.59214
"12495",0.741317
"12496",0.74743
"12497",3.28516
"12498",1.80786
"12499",2.98348
"12500",0
"12501",0
"12502",172.134
"12503",2.45665
"12504",3.76788
"12505",0
"12506",0
"12507",0
"12508",3.76967
"12509",0
"12510",0
"12511",0
"12512",2.56974
"12513",1.24785
"12514",0
"12515",0
"12516",2.8204
"12517",3.63385
"12518",3.31763
"12519",6.98502
"12520",0
"12521",1.11419
"12522",1.32152
"12523",0.865018
"12524",0
"12525",0
"12526",0
"12527",0
"12528",0
"12529",0
"12530",25.31
"12531",5.57412
"12532",2.0211
"12533",3.25585
"12534",0
"12535",0
"12536",0.662445
"12537",18.1393
"12538",0
"12539",0
"12540",14.891
"12541",14.6032
"12542",0
"12543",3.18027
"12544",2.68876
"12545",0
"12546",28.2192
"12547",1.32065
"12548",2.76912
"12549",0
"12550",0
"12551",0
"12552",1.50697
"12553",5.78988
"12554",0
"12555",0
"12556",2.93001
"12557",0
"12558",0
"12559",7.05928
"12560",2.95609
"12561",11.4173
"12562",0
"12563",0
"12564",7.9384
"12565",51.12
"12566",0
"12567",95.2665
"12568",4.19706
"12569",0
"12570",25.2224
"12571",7.56635
"12572",28.2818
"12573",1.04759e-05
"12574",3.84147e-08
"12575",1.50299
"12576",25.4441
"12577",7.85521
"12578",0
"12579",0
"12580",14.6483
"12581",1.55578e-05
"12582",8.25161
"12583",1.40109e-05
"12584",6.88245
"12585",0
"12586",0
"12587",0
"12588",8.02936
"12589",0
"12590",1.22974
"12591",5.92267
"12592",466.986
"12593",0
"12594",0
"12595",0
"12596",1.40494
"12597",0
"12598",19.0287
"12599",2.43265
"12600",0
"12601",0
"12602",0
"12603",0
"12604",0
"12605",0
"12606",0
"12607",2.12059
"12608",0
"12609",0
"12610",1.45205
"12611",0
"12612",1.44888
"12613",0
"12614",1.62432
"12615",0
"12616",1.19794
"12617",0
"12618",6.21788
"12619",6.24217
"12620",0
"12621",0
"12622",0
"12623",0
"12624",0
"12625",2.10755
"12626",1.5378
"12627",0
"12628",0
"12629",3.81343
"12630",0
"12631",7.07282
"12632",19.242
"12633",0
"12634",0
"12635",3.312
"12636",3.22402
"12637",0
"12638",3.36812
"12639",0
"12640",0
"12641",0
"12642",10.4383
"12643",0
"12644",0
"12645",14.7605
"12646",0
"12647",0
"12648",0
"12649",0
"12650",0
"12651",2.64415
"12652",2.21907
"12653",0
"12654",0
"12655",1.99528
"12656",0
"12657",4.12749
"12658",0
"12659",0
"12660",4.97168
"12661",0
"12662",0
"12663",1.18511
"12664",4.10413
"12665",3.51522
"12666",0
"12667",1.06561
"12668",3.0326
"12669",0.0107823
"12670",2.34094
"12671",10.7858
"12672",0.000474327
"12673",0.000490524
"12674",4.74082
"12675",9.09087
"12676",3.1752
"12677",4.11413
"12678",5.17861e-06
"12679",5.28546e-06
"12680",7.98932e-06
"12681",1.96113e-05
"12682",1.91868e-05
"12683",0.00438313
"12684",6.96553
"12685",0
"12686",0.0100456
"12687",6.9354
"12688",5.89469
"12689",0
"12690",3.56237
"12691",0
"12692",1.71671
"12693",2.59422
"12694",2.06014
"12695",1.63003
"12696",1.63181
"12697",14.4444
"12698",4.53057
"12699",0
"12700",2.21985
"12701",0
"12702",2.08072
"12703",0
"12704",8.00218
"12705",2.06562
"12706",3.71691
"12707",0
"12708",0
"12709",0
"12710",1.94558
"12711",0
"12712",0
"12713",6.79236
"12714",4.59129
"12715",0
"12716",4.69612
"12717",0
"12718",2.55922
"12719",6.06286
"12720",1.11731
"12721",1.39608
"12722",0
"12723",0
"12724",0
"12725",0
"12726",0
"12727",0
"12728",3.4099
"12729",9.43803e-06
"12730",9.65932e-06
"12731",1.84043
"12732",3.72083
"12733",0
"12734",0
"12735",0
"12736",2.2436
"12737",0
"12738",0
"12739",0
"12740",0
"12741",0
"12742",4.9634
"12743",0
"12744",0
"12745",0
"12746",0
"12747",2.76492
"12748",2.7859
"12749",0
"12750",0
"12751",0
"12752",2.28739
"12753",2.52356
"12754",0
"12755",2.25248
"12756",0
"12757",2.68943
"12758",4.83943
"12759",0
"12760",13.4172
"12761",1.12807
"12762",14.0052
"12763",6.29081e-05
"12764",0
"12765",0
"12766",4.27762
"12767",0
"12768",7.08812
"12769",15.0985
"12770",1.66645
"12771",1.50869
"12772",0
"12773",0
"12774",0
"12775",1.10768
"12776",0
"12777",0
"12778",0
"12779",0
"12780",3.54534
"12781",4.56431
"12782",0
"12783",2.65649
"12784",3.62601
"12785",1.45789
"12786",6.11444
"12787",0
"12788",2.39176
"12789",78.3011
"12790",7.94045
"12791",7.06446
"12792",0
"12793",0
"12794",2.4062
"12795",23.6487
"12796",7.52075
"12797",0
"12798",1.33901
"12799",1.34081
"12800",0
"12801",42.8708
"12802",1.63164
"12803",5.16446
"12804",3.13613
"12805",2.34392
"12806",2.39751
"12807",0
"12808",5.20967
"12809",0
"12810",1.41492
"12811",0
"12812",3.45726
"12813",0
"12814",0
"12815",0
"12816",1.87419
"12817",1.95994
"12818",1.97745
"12819",0.795737
"12820",1.83703
"12821",2.73279
"12822",5.66124
"12823",0
"12824",9.61753
"12825",0
"12826",5.61632
"12827",6.66373
"12828",0
"12829",2.45993
"12830",0
"12831",3.17773
"12832",0
"12833",0
"12834",2.33979
"12835",0
"12836",2.34668
"12837",6.60502
"12838",0
"12839",2.43413
"12840",13.3525
"12841",6.58252
"12842",0
"12843",0
"12844",0
"12845",0
"12846",3.82365
"12847",0
"12848",15.4759
"12849",6.1793
"12850",6.00242
"12851",6.07187
"12852",0
"12853",0
"12854",14.7184
"12855",0
"12856",2.06669
"12857",0
"12858",11.8069
"12859",0
"12860",2.62672
"12861",1.73314
"12862",7.54026
"12863",5.40767
"12864",0
"12865",0
"12866",0
"12867",3.35476
"12868",0
"12869",0
"12870",0
"12871",0
"12872",0
"12873",0
"12874",2.02263
"12875",8.87828
"12876",0
"12877",0
"12878",0
"12879",0
"12880",87.8045
"12881",3.81709
"12882",0
"12883",0
"12884",0
"12885",0
"12886",1.40197
"12887",0
"12888",2.52816
"12889",0
"12890",0
"12891",1.99166
"12892",6.1542
"12893",0
"12894",5.83854
"12895",3.36849
"12896",0
"12897",4.63871
"12898",381.129
"12899",0
"12900",0
"12901",0
"12902",10.0133
"12903",0
"12904",0
"12905",0
"12906",1.08064
"12907",0.879725
"12908",0
"12909",0
"12910",1.26528
"12911",0
"12912",3.26061
"12913",0
"12914",0
"12915",1.31585
"12916",0
"12917",4.44281
"12918",0
"12919",0
"12920",6.57574
"12921",6.81134
"12922",7.25366
"12923",0
"12924",0
"12925",0
"12926",0
"12927",0
"12928",0
"12929",0
"12930",1.99528
"12931",3.77324
"12932",0
"12933",10.7394
"12934",0.00052046
"12935",3.89864e-25
"12936",4.97114
"12937",0
"12938",1.86454
"12939",0
"12940",0
"12941",0
"12942",47.6935
"12943",0
"12944",0
"12945",0.852797
"12946",0
"12947",0
"12948",2.20632
"12949",0
"12950",10.1442
"12951",0
"12952",14.1408
"12953",0
"12954",0
"12955",2.40766
"12956",0
"12957",0
"12958",0
"12959",0
"12960",1.29405
"12961",1.14723
"12962",0
"12963",4.88996
"12964",0
"12965",0
"12966",0
"12967",2.6078
"12968",1.43894
"12969",0
"12970",3.11285
"12971",2.93729
"12972",0
"12973",0
"12974",3.09951
"12975",2.53219e-05
"12976",3.04388
"12977",2.26528
"12978",0
"12979",0
"12980",0
"12981",6.37712
"12982",0
"12983",0
"12984",0
"12985",1.39706
"12986",4.01318
"12987",0
"12988",2.98042
"12989",2.59231
"12990",0
"12991",2.23354
"12992",0
"12993",0
"12994",0
"12995",0
"12996",4.24856
"12997",0
"12998",2.26786
